name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Charged1	Taunt	100	1	1	13	51	15		bar	5	60	44	charged	137	65	12										phlm	mele											0	0
Charged1	Shout	100	1	1	4	24	5		bar	5	60	44	charged	138	25	3										phlm	mele											0	0
Charged1	Shout	100	1	1	28		38		bar	5	60	44	charged	138	25	20										phlm	mele											0	0
Charged1	Tectonic Slam	100	1	1	8	30	10		bar	10	60	44	charged	139	55	1										phlm	slam						staf	wand	orb			0	0
Charged1	Tectonic Slam	100	1	1	17	50	20		bar	10	60	44	charged	139	55	12										slam	phlm											0	0
Charged1	Find Item	100	1	1	8	30	10		bar	10	60	44	charged	142	300	1										phlm	mele											0	0
Charged1	Find Item	100	1	1	35		47		bar	10	60	44	charged	142	300	21										phlm	mele											0	0
Charged1	Cocentrate	100	1	1	13	36	15		bar	15	60	44	charged	144	300	1										phlm	mele											0	0
Charged1	Cocentrate	100	1	1	28		31		bar	15	60	44	charged	144	300	19										mele	phlm						staf	wand	orb			0	0
Charged1	Battle Cry	100	1	1	13	36	15		bar	15	60	44	charged	146	35	1										phlm	mele											0	0
Charged1	Battle Cry	100	1	1	25	65	31		bar	15	60	44	charged	146	35	18										phlm	mele											0	0
Charged1	Battle Orders	100	1	1	17	42	21		bar	20	60	44	charged	149	35	2										phlm	mele											0	0
Charged1	Battle Orders	100	1	1	39		47		bar	20	60	44	charged	149	35	18										phlm	mele											0	0
Charged1	Korlics Fury	100	1	1	17	42	21		bar	20	60	44	charged	150	35	2										phlm	mele	amul										0	0
Charged1	Korlics Fury	100	1	1	35		58		bar	20	60	44	charged	150	35	15										amul	phlm	mele										0	0
Charged1	War Cry	100	1	1	21	48	28		bar	26	60	44	charged	154	35	3										phlm	mele											0	0
Charged1	War Cry	100	1	1	44		54		bar	26	60	44	charged	154	35	13										phlm	mele											0	0
Charged1	Battle Command	100	1	1	21	48	28		bar	26	60	44	charged	155	35	3										phlm	mele											0	0
Charged1	Battle Command	100	1	1	35		45		bar	26	60	44	charged	155	35	20										phlm	mele											0	0
Charged1	Firestorm	100	1	1	1	18	1		dru	1	60	44	charged	225	75	1										mele												0	0
Charged1	Firestorm	100	1	1	9	26	11		dru	1	60	44	charged	225	75	12										mele												0	0
Charged1	Molten Boulder	100	1	1	4	24	5		dru	5	60	44	charged	229	300	1										mele												0	0
Charged1	Molten Boulder	100	1	1	14	53	18		dru	5	60	44	charged	229	300	14										mele												0	0
Charged1	Eruption	100	1	1	8	30	10		dru	10	60	44	charged	234	300	1										mele												0	0
Charged1	Eruption	100	1	1	25	68	31		dru	10	60	44	charged	234	300	15										mele												0	0
Charged1	Cyclone Armor	100	1	1	8	30	10		dru	10	60	44	charged	235	75	1										mele	tors											0	0
Charged1	Cyclone Armor	100	1	1	42		47		dru	10	60	44	charged	235	75	19										tors	mele											0	0
Charged1	Twister	100	1	1	13	36	15		dru	15	60	44	charged	240	300	1										mele	amul	circ										0	0
Charged1	Twister	100	1	1	42		55		dru	15	60	44	charged	240	300	25										amul	circ	mele										0	0
Charged1	Volcano	100	1	1	17	42	21		dru	20	60	44	charged	244	125	2										mele												0	0
Charged1	Volcano	100	1	1	38		43		dru	20	60	44	charged	244	125	18										mele												0	0
Charged1	Tornado	100	1	1	17	42	21		dru	20	60	44	charged	245	200	2										mele	amul	circ										0	0
Charged1	Tornado	100	1	1	49		64		dru	20	60	44	charged	245	200	15										amul	circ	mele										0	0
Charged1	Armageddon	100	1	1	21	48	28		dru	26	60	44	charged	249	100	3										mele												0	0
Charged1	Armageddon	100	1	1	42		60		dru	26	60	44	charged	249	100	30										mele												0	0
Charged1	Hurricane	100	1	1	21	48	28		dru	26	60	44	charged	250	100	3										mele	amul	circ										0	0
Charged1	Hurricane	100	1	1	56		72		dru	26	60	44	charged	250	100	28										amul	circ	mele										0	0
Charged1	Ice Barrage	100	1	1	1	18	1		ass	1	60	44	charged	253	150	1										helm	mele											0	0
Charged1	Ice Barrage	100	1	1	6	28	9		ass	1	60	44	charged	253	150	10										helm	mele											0	0
Charged1	Shock Field	100	1	1	4	24	5		ass	5	60	44	charged	256	300	1										glov	mele											0	0
Charged1	Shock Field	100	1	1	11	28	10		ass	5	60	44	charged	256	300	9										glov	mele											0	0
Charged1	Quickness	100	1	1	4	24	5		ass	5	60	44	charged	258	25	1										boot	mele											0	0
Charged1	Quickness	100	1	1	28		38		ass	5	60	44	charged	258	25	12										boot	mele											0	0
Charged1	Charged Bolt Sentry	100	1	1	8	30	10		ass	10	60	44	charged	261	150	1										glov	mele											0	0
Charged1	Charged Bolt Sentry	100	1	1	17	61	20		ass	10	60	44	charged	261	150	12										glov	mele											0	0
Charged1	Wake of Fire Sentry	100	1	1	8	30	10		ass	10	60	44	charged	262	150	1										glov	mele											0	0
Charged1	Wake of Fire Sentry	100	1	1	17	61	20		ass	10	60	44	charged	262	150	13										glov	mele											0	0
Charged1	Snowlash Sentry	100	1	1	13	36	15		ass	15	60	44	charged	264	55	1										amul	mele											0	0
Charged1	Snowlash Sentry	100	1	1	42		55		ass	15	60	44	charged	264	55	15										amul	mele											0	0
Charged1	Blade Fury	100	1	1	27	80	32		ass	15	60	44	charged	266	300	20										tors	mele											0	0
Charged1	Fade	100	1	1	13	36	15		ass	15	60	44	charged	267	35	1										tors	amul	mele										0	0
Charged1	Fade	100	1	1	35		45		ass	15	60	44	charged	267	35	12										tors	amul	mele										0	0
Charged1	Shadow Warrior	100	1	1	13	36	15		ass	15	60	44	charged	268	15	1										amul	mele											0	0
Charged1	Shadow Warrior	100	1	1	23		28		ass	15	60	44	charged	268	15	15										amul	mele											0	0
Charged1	Lightning Sentry	100	1	1	17	42	21		ass	20	60	44	charged	271	150	2										glov	mele											0	0
Charged1	Lightning Sentry	100	1	1	27	80	30		ass	20	60	44	charged	271	150	13										glov	mele											0	0
Charged1	Flameburst Sentry	100	1	1	17	42	21		ass	20	60	44	charged	272	150	2										glov	mele											0	0
Charged1	Flameburst Sentry	100	1	1	25	75	30		ass	20	60	44	charged	272	150	10										glov	mele											0	0
Charged1	Glacial Vortex Sentry	100	1	1	17	42	21		ass	20	60	44	charged	273	55	2										helm	mele											0	0
Charged1	Glacial Vortex Sentry	100	1	1	34	86	41		ass	20	60	44	charged	273	55	22										helm	mele											0	0
Charged1	Death Sentry	100	1	1	21	48	28		ass	26	60	44	charged	276	100	3										glov	mele											0	0
Charged1	Death Sentry	100	1	1	49		51		ass	26	60	44	charged	276	100	17										glov	mele											0	0
Charged1	Blade Shield	100	1	1	21	48	28		ass	26	60	44	charged	277	35	3										tors	mele											0	0
Charged1	Blade Shield	100	1	1	35		43		ass	26	60	44	charged	277	35	20										tors	mele											0	0
Charged1	Venom	100	1	1	21	48	28		ass	26	60	44	charged	278	55	3										glov	mele											0	0
Charged1	Venom	100	1	1	40		52		ass	26	60	44	charged	278	55	19										glov	mele											0	0
Charged1	Shadow Master	100	1	1	21	48	28		ass	26	60	44	charged	279	10	3										amul	mele											0	0
Charged1	Shadow Master	100	1	1	56		72		ass	26	60	44	charged	279	10	18										amul	mele											0	0
Burning	+# to Fire Skills	100	1	1	35		36	sor			120	125	skilltab	3	1	1										glov												0	0
Sparking	+# to Lightning Skills	100	1	1	35		36	sor			120	125	skilltab	4	1	1										glov												0	0
Chilling	+# to Cold Skills	100	1	1	35		36	sor			120	125	skilltab	5	1	1										glov												0	0
Hexing	+# to Curses	100	1	1	35		36	nec			120	125	skilltab	6	1	1										glov												0	0
Fungal	+# to Poison and Bone Skills	100	1	1	35		36	nec			120	125	skilltab	7	1	1										glov												0	0
Graverobber's	+# to Summoning Skills	100	1	1	35		36	nec			120	125	skilltab	8	1	1										glov												0	0
Lion Branded	+# to Combat Skills	100	1	1	35		36	pal			120	125	skilltab	9	1	1										glov												0	0
Captain's	+# to Offensive Auras	100	1	1	35		36	pal			120	125	skilltab	10	1	1										glov												0	0
Preserver's	+# to Defensive Auras	100	1	1	35		36	pal			120	125	skilltab	11	1	1										glov												0	0
Expert's	+# to Masteries	100	1	1	35		36	bar			120	125	skilltab	12	1	1										glov												0	0
Fanatic	+# to Combat Skills	100	1	1	35		36	bar			120	125	skilltab	13	1	1										glov												0	0
Sounding	+# to Warcries	100	1	1	35		36	bar			120	125	skilltab	14	1	1										glov												0	0
Trainer's	+# to Summoning Skills	100	1	1	35		36	dru			120	125	skilltab	15	1	1										glov												0	0
Spiritual	+# to Shape Shifting Skills	100	1	1	35		36	dru			120	125	skilltab	16	1	1										glov												0	0
Nature's	+# to Elemental Skills	100	1	1	35		36	dru			120	125	skilltab	17	1	1										glov												0	0
Strengthened1	Damage Reduced by #	100	1	0	10	70	9				1440	130	red-dmg		1	1										scha												0	0
Reinforced1	Damage Reduced by #	100	1	0	26		23				720	130	red-dmg		2	2										scha												0	0
Fortified	Damage Reduced by #	100	1	0	39		44				360	130	red-dmg		3	3										scha												0	0
Strengthened1	Damage Reduced by #%	100	1	0	10	70	9				1440	130	red-dmg%		1	1										scha												0	0
Reinforced1	Damage Reduced by #%	100	1	0	26		23				720	130	red-dmg%		2	2										scha												0	0
Fortified	Damage Reduced by #%	100	1	0	39		44				360	130	red-dmg%		3	3										scha												0	0
Impenetrable	Magic Damage Reduced by #	100	1	0	28		34				180	130	red-mag		1	1	red-dmg		2	2						scha												0	0
Impregnable	Magic Damage Reduced by #	100	1	0	35		43				120	130	red-mag		2	2	red-dmg		2	4						scha												0	0
Impervious	Magic Damage Reduced by #	100	1	0	42		51				60	130	red-mag		3	3	red-dmg		3	6						scha												0	0
Aspirant's	+# to Mana	100	1	0	10	70	9				1440	131	mana		10	15										scha												0	0
Sorcerer's	+# to Mana	100	1	0	26		23				720	131	mana		20	25										scha												0	0
Mage's	+# to Mana	100	1	0	39		44				360	131	mana		30	30										scha												0	0
Magical	Increase Maximum Mana #%	100	1	0	10	70	9				1440	131	mana%		2	2										scha												0	0
Mana Tap	Increase Maximum Mana #%	100	1	0	26		23				720	131	mana%		4	4										scha												0	0
Arcane	Increase Maximum Mana #%	100	1	0	39		44				360	131	mana%		6	6										scha												0	0
Wyrm's	+# to Mana	100	1	0	28		34				180	131	mana		10	15	mana%		2	2						scha												0	0
Great Wyrm's	+# to Mana	100	1	0	35		43				120	131	mana		10	20	mana%		2	4						scha												0	0
Bahamut's	+# to Mana	100	1	0	42		51				60	131	mana		15	30	mana%		3	6						scha												0	0
Breathing	+# to Life	100	1	0	10	70	9				1440	131	hp		10	15										scha												0	0
Living	+# to Life	100	1	0	26		23				720	131	hp		20	25										scha												0	0
Thriving	+# to Life	100	1	0	39		44				360	131	hp		30	30										scha												0	0
Heartened	Increase Maximum Life #%	100	1	0	10	70	9				1440	131	hp%		2	2										scha												0	0
Invigorated	Increase Maximum Life #%	100	1	0	26		23				720	131	hp%		4	4										scha												0	0
Venerable	Increase Maximum Life #%	100	1	0	39		44				360	131	hp%		6	6										scha												0	0
Blooming	+# to Life	100	1	0	28		34				180	131	hp		10	15	hp%		2	2						scha												0	0
Lifegiving	+# to Life	100	1	0	35		43				120	131	hp		10	20	hp%		2	4						scha												0	0
Lifebinder's	+# to Life	100	1	0	42		51				60	131	hp		15	30	hp%		3	6						scha												0	0
Weathered	All Resistances +#	100	1	0	11	70	9				1440	133	res-all		1	1	dmg-elem		3	6						scha												0	0
Wizened	All Resistances +#	100	1	0	28		34				720	133	res-all		3	3	dmg-elem		6	9						scha												0	0
Ancient	All Resistances +#	100	1	0	42		51				360	133	res-all		5	5	dmg-elem		9	12						scha												0	0
Regenerating	Replenish Life +#	100	1	0	10	70	9				1440	134	regen		5	5										scha												0	0
Reconstructing	Replenish Life +#	100	1	0	26		23				720	134	regen		10	10										scha												0	0
Recreating	Replenish Life +#	100	1	0	39		44				360	134	regen		20	20										scha												0	0
Inspiring	Regenerate Mana #%	100	1	0	10	70	9				1440	134	regen-mana		5	5										scha												0	0
Elated	Regenerate Mana #%	100	1	0	26		23				720	134	regen-mana		10	10										scha												0	0
Exhilirating	Regenerate Mana #%	100	1	0	39		44				360	134	regen-mana		20	20										scha												0	0
Energized	Regenerate Mana #%	100	1	0	28		34				180	134	regen-mana		5	5	regen		5	5						scha												0	0
Thrilling	Regenerate Mana #%	100	1	0	35		43				120	134	regen-mana		5	10	regen		5	10						scha												0	0
Breathtaking	Regenerate Mana #%	100	1	0	42		51				60	134	regen-mana		10	20	regen		10	20						scha												0	0
Refreshing	+# to Mana after each Kill	100	1	0	10	70	9				1440	134	mana-kill		1	1										scha												0	0
Recharging	+# to Mana after each Kill	100	1	0	26		23				720	134	mana-kill		2	2										scha												0	0
Rejuvinating	+# to Mana after each Kill	100	1	0	39		44				360	134	mana-kill		3	3										scha												0	0
Leeching	+# Life after each Kill	100	1	0	10	70	9				1440	134	heal-kill		1	1										scha												0	0
Parasitic	+# Life after each Kill	100	1	0	26		23				720	134	heal-kill		2	2										scha												0	0
Bloodsucking	+# Life after each Kill	100	1	0	39		44				360	134	heal-kill		3	3										scha												0	0
Consuming	+# to Mana after each Kill	100	1	0	28		34				180	134	mana-kill		1	1	heal-kill		1	1						scha												0	0
Overflowing	+# to Mana after each Kill	100	1	0	35		43				120	134	mana-kill		1	2	heal-kill		1	2						scha												0	0
Overwhelming	+# to Mana after each Kill	100	1	0	42		51				60	134	mana-kill		2	3	heal-kill		2	3						scha												0	0
Fiendish	Life gained after each hit	100	1	0	10	70	9				1440	134	healperhit		1	1										scha												0	0
Malignant	Life gained after each hit	100	1	0	26		23				720	134	healperhit		2	2										scha												0	0
Vampiric	Life gained after each hit	100	1	0	39		44				360	134	healperhit		3	3										scha												0	0
Hector	+# to Mana after each Kill	100	1	0	43		52				180	134	mana-kill		1	1	heal-kill		1	1	healperhit		1	1		scha												0	0
Achilles	+# to Mana after each Kill	100	1	0	50		60				120	134	mana-kill		2	2	heal-kill		2	2	healperhit		2	2		scha												0	0
Hercules	+# to Mana after each Kill	100	1	0	57		69				60	134	mana-kill		3	3	heal-kill		3	3	healperhit		3	3		scha												0	0
Warm	Fire Resist +#%	100	1	0	10	70	9				1440	133	res-fire		5	5										scha												0	0
Temperate	Fire Resist +#%	100	1	0	26		23				720	133	res-fire		7	7										scha												0	0
Summery	Fire Resist +#%	100	1	0	39		44				360	133	res-fire		10	10										scha												0	0
Electric	Lightning Resist +#%	100	1	0	10	70	9				1440	133	res-ltng		5	5										scha												0	0
Voltaic	Lightning Resist +#%	100	1	0	26		23				720	133	res-ltng		7	7										scha												0	0
Galvanic	Lightning Resist +#%	100	1	0	39		44				360	133	res-ltng		10	10										scha												0	0
Cold	Cold Resist +#%	100	1	0	10	70	9				1440	133	res-cold		5	5										scha												0	0
Numbing	Cold Resist +#%	100	1	0	26		23				720	133	res-cold		7	7										scha												0	0
Freezing	Cold Resist +#%	100	1	0	39		44				360	133	res-cold		10	10										scha												0	0
Poison	Poison Resist +#%	100	1	0	10	70	9				1440	133	res-pois		5	5										scha												0	0
Toxic	Poison Resist +#%	100	1	0	26		23				720	133	res-pois		7	7										scha												0	0
Venom	Poison Resist +#%	100	1	0	39		44				360	133	res-pois		10	10										scha												0	0
Psychic	Magic Resist +#%	100	0	0	10	70	9				1440	133	res-mag		5	5										scha												0	0
Clairvoyant	Magic Resist +#%	100	0	0	26		23				720	133	res-mag		7	7										scha												0	0
Prophetic	Magic Resist +#%	100	0	0	39		44				360	133	res-mag		10	10										scha												0	0
Uncontrolled	Fire Resist +#%	100	1	0	28		34				180	133	res-fire		3	5	res-ltng		3	5						scha												0	0
Fissured	Fire Resist +#%	100	1	0	35		43				120	133	res-fire		4	7	res-ltng		4	7						scha												0	0
Volcanic	Fire Resist +#%	100	1	0	42		51				60	133	res-fire		5	10	res-ltng		5	10						scha												0	0
Incessant	Lightning Resist +#%	100	1	0	28		34				180	133	res-ltng		3	5	res-cold		3	5						scha												0	0
Unceasing	Lightning Resist +#%	100	1	0	35		43				120	133	res-ltng		4	7	res-cold		4	7						scha												0	0
Interminable	Lightning Resist +#%	100	1	0	42		51				60	133	res-ltng		5	10	res-cold		5	10						scha												0	0
Ambivalent	Cold Resist +#%	100	1	0	28		34				180	133	res-cold		3	5	res-fire		3	5						scha												0	0
Polarised	Cold Resist +#%	100	1	0	35		43				120	133	res-cold		4	7	res-fire		4	7						scha												0	0
Dichotic	Cold Resist +#%	100	1	0	42		51				60	133	res-cold		5	10	res-fire		5	10						scha												0	0
Retain	+#% to Experience Gained	100	1	0	7		9				180	134	addxp		2	4										scha												0	0
Memorize	+#% to Experience Gained	100	1	0	35		38				180	134	addxp		3	5										scha												0	0
Master	+#% to Experience Gained	100	1	0	57		68				180	134	addxp		4	6										scha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	0	1	70	9				1440	114	mag%		5	10	gold%		10	20						mcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	0	23		26				720	114	mag%		10	15	gold%		20	30						mcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	0	44		51				360	114	mag%		15	20	gold%		30	40						mcha												0	0
Prickly	Attacker Takes Damage of #	100	1	0	17	70	13				720	210	thorns		12	20										mcha												0	0
Heartened	+#% Faster Run/Walk	100	1	0	17	70	13				360	211	move2		3	5										mcha												0	0
Heartened	+#% Faster Hit Recovery	100	1	0	17	70	13				360	211	balance2		3	5										mcha												0	0
Heartened	+#% Faster Block Rate	100	1	0	17	70	13				360	211	block2		3	5										mcha												0	0
Onslaught	+#% Faster Attack Speed	100	1	0	17	70	15				360	212	swing2		3	5										mcha												0	0
Incanting	+#% Faster Cast Rate	100	1	0	17	70	15				360	212	cast2		3	5										mcha												0	0
Deadly	#% Deadly Strike	100	1	0	17	70	15				360	212	deadly		3	5										mcha												0	0
Wounding	#% Open Wounds	100	1	0	17	70	15				360	212	openwounds		3	5										mcha												0	0
Crushing1	#% Crushing Blow	100	1	0	17	70	15				360	212	crush		3	5										mcha												0	0
Piercing	Piercing Attack	100	1	0	17	70	15				360	212	pierce		3	5										mcha												0	0
Apprentice	+# to Amazon [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	6	35	dex		2	3	vit		2	3	oran	mcha												0	0
Apprentice	+# to Paladin [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	96	125	str		2	3	vit		2	3	dyel	mcha												0	0
Apprentice	+# to Necromancer [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	66	95	enr		2	3	vit		2	3	bwht	mcha												0	0
Apprentice	+# to Sorceress [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	36	65	enr		2	3	vit		2	3	cblu	mcha												0	0
Apprentice	+# to Barbarian [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	126	155	str		2	3	vit		2	3	dred	mcha												0	0
Apprentice	+# to Druid [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	221	250	dex		2	3	vit		2	3	dgrn	mcha												0	0
Apprentice	+# to Assassin [Skill] ([Class] only)	100	1	0	18		17				180	213	skill-rand	1	251	280	dex		2	3	vit		2	3	blac	mcha												0	0
Barbed	Attacker Takes Damage of #	100	1	0	35		38				480	210	thorns		25	35										mcha												0	0
Strengthened1	+#% Faster Run/Walk	100	1	0	35		38				300	211	move2		5	7										mcha												0	0
Strengthened1	+#% Faster Hit Recovery	100	1	0	35		38				300	211	balance2		5	7										mcha												0	0
Strengthened1	+#% Faster Block Rate	100	1	0	35		38				300	211	block2		5	7										mcha												0	0
Onslaught	+#% Faster Attack Speed	100	1	0	39		43				300	212	swing2		5	7										mcha												0	0
Incanting	+#% Faster Cast Rate	100	1	0	39		43				300	212	cast2		5	7										mcha												0	0
Deadly	#% Deadly Strike	100	1	0	39		43				300	212	deadly		5	7										mcha												0	0
Wounding	#% Open Wounds	100	1	0	39		43				300	212	openwounds		5	7										mcha												0	0
Crushing1	#% Crushing Blow	100	1	0	39		43				300	212	crush		5	7										mcha												0	0
Piercing	Piercing Attack	100	1	0	39		43				300	212	pierce		5	7										mcha												0	0
Adept	+# to Amazon [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	6	35	dex		4	6	vit		4	6	oran	mcha												0	0
Adept	+# to Paladin [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	96	125	str		4	6	vit		4	6	dyel	mcha												0	0
Adept	+# to Necromancer [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	66	95	enr		4	6	vit		4	6	bwht	mcha												0	0
Adept	+# to Sorceress [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	36	65	enr		4	6	vit		4	6	cblu	mcha												0	0
Adept	+# to Barbarian [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	126	155	str		4	6	vit		4	6	dred	mcha												0	0
Adept	+# to Druid [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	221	250	dex		4	6	vit		4	6	dgrn	mcha												0	0
Adept	+# to Assassin [Skill] ([Class] only)	100	1	0	39		43				120	213	skill-rand	2	251	280	dex		4	6	vit		4	6	blac	mcha												0	0
Porcupine	Attacker Takes Damage of #	100	1	0	46		51				120	210	thorns		50	75										mcha												0	0
Bolstered	+#% Faster Run/Walk	100	1	0	46		51				120	211	move2		7	10										mcha												0	0
Bolstered	+#% Faster Hit Recovery	100	1	0	46		51				120	211	balance2		7	10										mcha												0	0
Bolstered	+#% Faster Block Rate	100	1	0	46		51				120	211	block2		7	10										mcha												0	0
Onslaught	+#% Faster Attack Speed	100	1	0	46		51				120	212	swing2		7	10										mcha												0	0
Incanting	+#% Faster Cast Rate	100	1	0	46		51				120	212	cast2		7	10										mcha												0	0
Deadly	#% Deadly Strike	100	1	0	46		51				120	212	deadly		7	10										mcha												0	0
Wounding	#% Open Wounds	100	1	0	46		51				120	212	openwounds		7	10										mcha												0	0
Crushing1	#% Crushing Blow	100	1	0	46		51				120	212	crush		7	10										mcha												0	0
Piercing	Piercing Attack	100	1	0	46		51				120	212	pierce		7	10										mcha												0	0
Matriarchal	+# to Amazon [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	6	35	dex		8	10	vit		8	10	oran	mcha												0	0
Templar	+# to Paladin [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	96	125	str		8	10	vit		8	10	dyel	mcha												0	0
Archlich	+# to Necromancer [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	66	95	enr		8	10	vit		8	10	bwht	mcha												0	0
Guardian's	+# to Sorceress [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	36	65	enr		8	10	vit		8	10	cblu	mcha												0	0
Battlemaster	+# to Barbarian [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	126	155	str		8	10	vit		8	10	dred	mcha												0	0
Cenarion	+# to Druid [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	221	250	dex		8	10	vit		8	10	dgrn	mcha												0	0
Shadowed	+# to Assassin [Skill] ([Class] only)	100	1	0	57		68				60	213	skill-rand	3	251	280	dex		8	10	vit		8	10	blac	mcha												0	0
Cataclysm	-#% to Enemy Fire Resistance	100	1	0	57		68				120	214	pierce-fire		3	5										mcha												0	0
Cataclysm	-#% to Enemy Lightning Resistance	100	1	0	57		68				120	214	pierce-ltng		3	5										mcha												0	0
Cataclysm	-#% to Enemy Cold Resistance	100	1	0	57		68				120	214	pierce-cold		3	5										mcha												0	0
Cataclysm	-#% to Enemy Poison Resistance	100	1	0	57		68				120	214	pierce-pois		3	5										mcha												0	0
Gaian	+#% to Fire Skill Damage	100	1	0	57		68				120	215	extra-fire		3	5										mcha												0	0
Gaian	+#% to Lightning Skill Damage	100	1	0	57		68				120	215	extra-ltng		3	5										mcha												0	0
Gaian	+#% to Cold Skill Damage	100	1	0	57		68				120	215	extra-cold		3	5										mcha												0	0
Gaian	+#% to Poison Skill Damage	100	1	0	57		68				120	215	extra-pois		3	5										mcha												0	0
Jagged	+#% Enhanced Damage	100	1	0	14	60	9				1440	104	dmg%		5	10										lcha												0	0
Forked	+#% Enhanced Damage	100	1	1	39		43				360	104	dmg%		10	15										lcha												0	0
Serrated	+#% Enhanced Damage	100	1	1	57		69				180	104	dmg%		20	25										lcha												0	0
Bronze	+# to Attack Rating	100	1	0	1	60	1				1440	110	att		6	12										lcha												0	0
Bronze	+# to Attack Rating	100	1	0	5	60	4				1440	110	att		13	27										lcha												0	0
Bronze	+# to Attack Rating	100	1	0	9	60	9				1440	110	att		28	42										lcha												0	0
Iron	+# to Attack Rating	100	1	0	13	81	13				720	110	att		43	57										lcha												0	0
Iron	+# to Attack Rating	100	1	0	18	81	17				720	110	att		58	72										lcha												0	0
Iron	+# to Attack Rating	100	1	0	22		21				720	110	att		73	87										lcha												0	0
Steel	+# to Attack Rating	100	1	1	27		25				360	110	att		88	102										lcha												0	0
Steel	+# to Attack Rating	100	1	1	43		52				360	110	att		103	117										lcha												0	0
Steel	+# to Attack Rating	100	1	1	57		69				360	110	att		118	132										lcha												0	0
Fine	+# to Attack Rating & +# to Maximum Damage	100	1	1	11	60	13				1440	110	att		10	20	dmg-max		1	3						lcha												0	0
Fine	+# to Attack Rating & +# to Maximum Damage	100	1	1	25		30				720	110	att		21	48	dmg-max		4	6						lcha												0	0
Sharp	+# to Attack Rating & +# to Maximum Damage	100	1	1	43		52				180	110	att		49	76	dmg-max		7	10						lcha												0	0
Red	+# to Minimum Damage	100	1	0	3	60	3				1440	103	dmg-min		1	2										lcha												0	0
Red	+# to Minimum Damage	100	1	0	11	60	10				1440	103	dmg-min		3	4										lcha												0	0
Sanguinary	+# to Minimum Damage	100	1	0	20	81	18				720	103	dmg-min		5	6										lcha												0	0
Sanguinary	+# to Minimum Damage	100	1	0	28		27				360	103	dmg-min		7	8										lcha												0	0
Bloody	+# to Minimum Damage	100	1	0	36		39				180	103	dmg-min		9	10										lcha												0	0
Jagged	+# to Maximum Damage	100	1	0	2	60	2				1440	103	dmg-max		1	2										lcha												0	0
Jagged	+# to Maximum Damage	100	1	0	7	60	6				1440	103	dmg-max		3	4										lcha												0	0
Jagged	+# to Maximum Damage	100	1	0	12	81	10				1440	103	dmg-max		5	6										lcha												0	0
Forked	+# to Maximum Damage	100	1	0	18		15				1440	103	dmg-max		7	8										lcha												0	0
Forked	+# to Maximum Damage	100	1	1	22		20				720	103	dmg-max		9	10										lcha												0	0
Serrated	+# to Maximum Damage	100	1	1	27		26				360	103	dmg-max		11	12										lcha												0	0
Serrated	+# to Maximum Damage	100	1	1	33		33				180	103	dmg-max		13	15										lcha												0	0
Red	+# to Minimum Damage & +# to Maximum Damage	100	1	0	20	60	22				720	103	dmg-min		1	3	dmg-max		4	9						lcha												0	0
Sanguinary	+# to Minimum Damage & +# to Maximum Damage	100	1	1	42		51				360	103	dmg-min		4	5	dmg-max		6	12						lcha												0	0
Bloody	+# to Minimum Damage & +# to Maximum Damage	100	1	1	60		75				180	103	dmg-min		6	8	dmg-max		13	15						lcha												0	0
Stout	+# Defense	100	1	0	1	30	1				1440	101	ac		3	5	ac-miss		1	2						lcha												0	0
Stout	+# Defense	100	1	0	5	40	4				1440	101	ac		6	10	ac-miss		2	4						lcha												0	0
Stout	+# Defense	100	1	0	8	50	8				1440	101	ac		10	16	ac-miss		4	6						lcha												0	0
Burly	+# Defense	100	1	0	12	60	10				1440	101	ac		16	22	ac-miss		6	8						lcha												0	0
Burly	+# Defense	100	1	0	15	81	14				720	101	ac		26	34	ac-miss		10	14						lcha												0	0
